sofascore_slug,transfermarkt_url,player_name,season,league,position_label,heatmap_filename,General_MP,General_MIN,General_GLS,General_AST,General_ASR,Shooting_MP,Shooting_GLS,Shooting_TOS,Shooting_SOT,Shooting_BCM,Team play_MP,Team play_AST,Team play_KEYP,Team play_BCC,Team play_SDR,Passing_MP,Passing_APS,Passing_APS%,Passing_ALB,Passing_LBA%,Passing_ACR,Passing_CA%,Defending_MP,Defending_CLS,Defending_YC,Defending_RC,Defending_ELTG,Defending_DRP,Defending_TACK,Defending_INT,Defending_BLS,Defending_ADW,Additional_MP,Additional_GLS,Additional_xG,Additional_AST,Additional_xA,Additional_GI,Additional_xGI
darko-brasanac/94539,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,Darko Brasanac,19/20,LaLiga,Central Midfield,darko-brasanac_94539_19-20_LaLiga.png,31,2258,0,1,6.62,31,0,22,8,1,31,1,23,2,8,31,549,73.6,18,38.3,3,18.8,31,7,8,0,0,26,45,20,4,46,31,0,,1,,1,
darko-brasanac/94539,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,Darko Brasanac,18/19,LaLiga,Central Midfield,darko-brasanac_94539_18-19_LaLiga.png,24,1581,0,1,6.59,24,0,9,1,0,24,1,9,0,12,24,494,79.8,21,46.7,4,28.6,24,1,5,0,0,16,32,13,4,31,24,0,,1,,1,
darko-brasanac/94539,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,Darko Brasanac,16/17,LaLiga,Defensive Midfield,darko-brasanac_94539_16-17_LaLiga.png,25,1628,1,1,6.55,25,1,15,3,0,25,1,16,1,14,25,417,75.5,27,62.8,2,25.0,25,2,7,0,0,17,47,14,3,19,25,1,,1,,2,
darko-churlinov/876345,https://www.transfermarkt.com/darko-churlinov/profil/spieler/386786,Darko Churlinov,24/25,Ekstraklasa,Left Winger,darko-churlinov_876345_24-25_Ekstraklasa.png,26,1808,5,3,7.03,26,5,50,17,7,26,3,26,4,57,26,397,78.5,12,36.4,17,25.0,26,0,2,0,0,11,21,11,6,7,26,5,,3,,8,
darko-gyabi/1067117,https://www.transfermarkt.com/darko-gyabi/profil/spieler/663264,Darko Gyabi,24/25,Championship,Defensive Midfield,darko-gyabi_1067117_24-25_Championship.png,43,2892,1,2,6.77,43,1,33,9,1,43,2,24,2,34,43,721,81.4,37,60.7,0,,43,1,10,0,0,33,69,22,6,33,43,1,2.98,2,1.06,3,4.04
darlin-yongwa/998241,https://www.transfermarkt.com/darlin-yongwa/profil/spieler/717118,Darlin Yongwa,24/25,Ligue 2,Left-Back,darlin-yongwa_998241_24-25_Ligue2.png,33,2827,1,5,7.19,33,1,31,3,3,33,5,44,11,45,33,997,80.5,31,44.3,26,18.8,33,10,4,0,1,20,79,32,6,32,33,1,,5,,6,
darlin-yongwa/998241,https://www.transfermarkt.com/darlin-yongwa/profil/spieler/717118,Darlin Yongwa,21/22,Ligue 2,Left-Back,darlin-yongwa_998241_21-22_Ligue2.png,31,2529,0,0,6.75,31,0,14,1,0,31,0,14,3,60,31,698,75.0,26,24.5,6,9.5,31,10,4,1,0,24,87,43,3,28,31,0,,0,,0,
darlin-yongwa/998241,https://www.transfermarkt.com/darlin-yongwa/profil/spieler/717118,Darlin Yongwa,20/21,Ligue 2,Left-Back,darlin-yongwa_998241_20-21_Ligue2.png,29,2408,0,2,6.67,29,0,11,2,0,29,2,18,3,38,29,565,70.4,34,29.6,13,16.7,29,10,9,2,0,24,55,46,5,24,29,0,,2,,2,
darnell-furlong/786022,https://www.transfermarkt.com/darnell-furlong/profil/spieler/351755,Darnell Furlong,20/21,Premier League,Right-Back,darnell-furlong_786022_20-21_PremierLeague.png,35,2932,1,3,6.73,35,1,26,5,2,35,3,16,4,10,35,485,59.4,41,27.5,17,17.2,35,6,5,0,0,23,45,49,16,119,35,1,,3,,4,
darwin-nunez/924871,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,Darwin Nunez,24/25,Premier League,Centre-Forward,darwin-nunez_924871_24-25_PremierLeague.png,30,1137,5,2,6.76,30,5,34,13,8,30,2,12,3,8,30,160,71.4,10,71.4,1,33.3,30,0,8,0,0,11,21,4,,20,30,5,5.71,2,0.52,7,6.23
darwin-nunez/924871,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,Darwin Nunez,23/24,Premier League,Centre-Forward,darwin-nunez_924871_23-24_PremierLeague.png,36,2053,11,8,7.03,36,11,108,46,27,36,8,33,11,15,36,333,71.6,11,44.0,3,15.8,36,2,9,0,0,12,22,3,6,34,36,11,16.39,8,4.45,19,20.84
darwin-nunez/924871,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,Darwin Nunez,21/22,Liga Portugal,Centre-Forward,darwin-nunez_924871_21-22_LigaPortugalBetclic.png,28,1992,26,4,7.48,28,26,85,43,14,28,4,31,10,39,28,277,67.1,16,80.0,13,25.5,28,3,6,0,0,7,14,5,5,26,28,26,,4,,30,
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,25/26,Championship,Left-Back,dasilva-jay_791985_25-26_Championship.png,15,1201,0,0,6.81,15,0,6,0,0,15,0,10,0,11,15,492,85.6,20,44.4,7,21.9,15,5,4,0,0,10,28,17,1,6,15,0,0.24,0,1.16,0,1.40
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,24/25,Championship,Left-Back,dasilva-jay_791985_24-25_Championship.png,33,2019,0,1,6.71,33,0,5,1,0,33,1,19,2,22,33,839,84.5,19,32.8,8,14.5,33,4,2,1,0,21,61,24,4,16,33,0,0.22,1,1.74,1,1.96
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,19/20,Championship,Left-Back,dasilva-jay_791985_19-20_Championship.png,24,1967,0,2,6.85,24,0,7,2,1,24,2,17,4,48,24,609,80.1,39,41.9,13,27.1,24,4,1,0,0,22,55,25,6,18,24,0,,2,,2,
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,18/19,Championship,Left-Back,dasilva-jay_791985_18-19_Championship.png,28,2035,0,3,6.77,28,0,9,3,3,28,3,27,6,37,28,776,81.6,48,46.6,18,18.9,28,4,1,0,0,10,46,22,3,14,28,0,,3,,3,
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,17/18,League One,Left-Back,,2,180,0,0,6.75,2,0,,,0,2,0,0,0,5,2,89,79.5,7,41.2,0,,2,0,0,0,0,2,3,1,,3,2,0,,0,,0,
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,23/24,Championship,Left Midfield,dasilva-jay_791985_23-24_Championship.png,37,2296,0,3,6.88,37,0,7,0,0,37,3,49,7,29,37,1111,85.5,32,49.2,26,26.5,37,4,4,0,1,15,41,13,3,11,37,0,0.24,3,4.35,3,4.59
dasilva-jay/791985,https://www.transfermarkt.com/jay-dasilva/profil/spieler/258915,Dasilva Jay,22/23,Championship,Left Midfield,dasilva-jay_791985_22-23_Championship.png,34,2623,0,1,6.81,34,0,14,2,1,34,1,36,2,33,34,793,80.2,39,40.2,36,28.1,34,8,1,0,0,17,42,22,5,17,34,0,,1,,1,
david-abagna/1169364,https://www.transfermarkt.com/david-abagna/profil/spieler/583211,David Abagna,24/25,Cyprus League,Central Midfield,david-abagna_1169364_24-25_CyprusLeaguebyStoiximan.png,20,1595,2,2,7.00,20,2,33,10,0,20,2,13,4,20,20,807,86.1,29,60.4,2,8.7,20,0,3,0,0,19,2,22,1,13,20,2,2.67,2,1.03,4,3.70
david-affengruber/988672,https://www.transfermarkt.com/david-affengruber/profil/spieler/452483,David Affengruber,20/21,2. Liga,Centre-Back,david-affengruber_988672_20-21_2Liga.png,23,2070,3,1,7.34,23,3,22,4,6,23,1,6,3,15,23,1044,70.9,149,40.6,0,,23,7,8,0,0,10,37,55,18,131,23,3,,1,,4,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,18/19,Bundesliga,Left-Back,david-alaba_66492_18-19_Bundesliga.png,31,2533,3,3,7.15,31,3,47,16,1,31,3,28,6,29,31,1507,85.5,52,41.9,22,19.1,31,9,4,0,0,9,34,31,3,24,31,3,,3,,6,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,17/18,Bundesliga,Left-Back,david-alaba_66492_17-18_Bundesliga.png,23,1550,2,2,7.11,23,2,24,7,1,23,2,23,5,12,23,970,89.0,23,50.0,22,23.4,23,8,1,0,0,6,23,10,6,16,23,2,,2,,4,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,16/17,Bundesliga,Left-Back,david-alaba_66492_16-17_Bundesliga.png,32,2508,4,4,7.16,32,4,32,13,0,32,4,34,6,10,32,1561,88.6,66,58.4,22,25.6,32,14,1,0,0,9,40,58,8,23,32,4,,4,,8,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,23/24,LaLiga,Centre-Back,david-alaba_66492_23-24_LaLiga.png,14,1156,0,1,7.11,14,0,14,4,1,14,1,10,2,0,14,803,91.5,38,52.8,2,11.8,14,4,2,0,0,4,13,15,7,10,14,0,0.96,1,0.77,1,1.73
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,22/23,LaLiga,Centre-Back,david-alaba_66492_22-23_LaLiga.png,23,1840,1,3,6.86,23,1,14,3,1,23,3,16,1,3,23,989,89.3,24,37.5,7,26.9,23,4,3,0,0,6,15,14,9,11,23,1,0.80,3,1.32,4,2.12
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,21/22,LaLiga,Centre-Back,david-alaba_66492_21-22_LaLiga.png,30,2644,2,3,7.02,30,2,21,7,1,30,3,22,4,4,30,1750,92.6,53,48.6,6,15.0,30,11,2,0,0,10,23,22,15,14,30,2,,3,,5,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,20/21,Bundesliga,Centre-Back,david-alaba_66492_20-21_Bundesliga.png,32,2676,2,3,7.02,32,2,21,6,1,32,3,29,2,16,32,1886,85.6,107,49.5,5,13.5,32,7,4,0,0,15,37,43,13,19,32,2,,3,,5,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,19/20,Bundesliga,Centre-Back,david-alaba_66492_19-20_Bundesliga.png,28,2498,1,1,7.18,28,1,19,7,0,28,1,19,4,7,28,2201,90.7,141,62.4,10,34.5,28,13,0,0,0,9,30,29,10,21,28,1,,1,,2,
david-alaba/66492,https://www.transfermarkt.com/david-alaba/profil/spieler/59016,David Alaba,15/16,Bundesliga,Centre-Back,david-alaba_66492_15-16_Bundesliga.png,30,2492,1,0,7.15,30,1,28,7,0,30,0,20,2,15,30,2264,92.4,83,57.2,5,23.8,30,15,2,0,1,7,24,41,5,30,30,1,,0,,1,
david-bates/839675,https://www.transfermarkt.com/david-bates/profil/spieler/272539,David Bates,18/19,2. Bundesliga,Centre-Back,david-bates_839675_18-19_2Bundesliga.png,25,1940,1,0,6.88,25,1,8,3,1,25,0,1,0,2,25,1120,82.8,61,37.4,,,25,11,4,1,0,13,35,29,14,92,25,1,,0,,1,
david-bumberger/921159,https://www.transfermarkt.com/david-bumberger/profil/spieler/321850,David Bumberger,22/23,2. Liga,Centre-Back,david-bumberger_921159_22-23_2Liga.png,1,90,0,0,7.40,1,0,,,0,1,0,0,0,0,1,25,61.0,3,37.5,1,100.0,1,1,0,0,0,0,3,1,,3,1,0,,0,,0,
david-bumberger/921159,https://www.transfermarkt.com/david-bumberger/profil/spieler/321850,David Bumberger,24/25,2. Liga,Left Midfield,david-bumberger_921159_24-25_2Liga.png,25,1616,1,1,6.97,25,1,17,6,2,25,1,22,3,27,25,416,71.5,30,50.0,36,50.7,25,3,0,0,0,12,8,20,0,60,25,1,1.55,1,2.83,2,4.38
david-bumberger/921159,https://www.transfermarkt.com/david-bumberger/profil/spieler/321850,David Bumberger,23/24,2. Liga,Left Midfield,,2,131,0,1,7.40,2,0,7,3,0,2,1,3,2,1,2,55,76.4,1,20.0,1,25.0,2,0,0,0,0,2,5,1,,2,2,0,,1,,1,
david-costas/345333,https://www.transfermarkt.com/david-costas/profil/spieler/276111,David Costas,18/19,LaLiga,Centre-Back,david-costas_345333_18-19_LaLiga.png,15,1180,0,0,6.79,15,0,2,1,0,15,0,0,0,1,15,601,88.1,48,57.1,0,,15,3,4,0,0,5,25,18,6,30,15,0,,0,,0,
david-domgjoni/890988,https://www.transfermarkt.com/david-domgjoni/profil/spieler/318844,David Domgjoni,22/23,1.Lig,Centre-Back,david-domgjoni_890988_22-23_Trendyol1Lig.png,26,2058,1,0,6.84,26,1,15,1,2,26,0,6,1,7,26,893,73.8,83,39.2,0,,26,4,11,1,1,12,51,70,7,114,26,1,,0,,1,
david-domgjoni/890988,https://www.transfermarkt.com/david-domgjoni/profil/spieler/318844,David Domgjoni,20/21,1.Lig,Centre-Back,david-domgjoni_890988_20-21_Trendyol1Lig.png,27,2163,2,1,6.75,27,2,10,2,0,27,1,3,1,6,27,823,72.1,94,34.9,0,,27,5,9,0,1,5,35,44,5,79,27,2,,1,,3,
david-domgjoni/890988,https://www.transfermarkt.com/david-domgjoni/profil/spieler/318844,David Domgjoni,19/20,1.Lig,Centre-Back,david-domgjoni_890988_19-20_Trendyol1Lig.png,12,1080,1,0,6.87,12,1,5,2,1,12,0,1,0,1,12,394,75.8,36,38.3,,,12,1,3,0,0,4,16,22,9,42,12,1,,0,,1,
david-douline/308042,https://www.transfermarkt.com/david-douline/profil/spieler/237843,David Douline,24/25,Super League,Defensive Midfield,david-douline_308042_24-25_SwissSuperLeague.png,21,1328,0,2,7.14,21,0,17,3,0,21,2,7,1,14,21,365,76.7,24,53.3,1,25.0,21,3,2,0,0,16,66,32,7,30,21,0,,2,,2,
david-douline/308042,https://www.transfermarkt.com/david-douline/profil/spieler/237843,David Douline,22/23,Super League,Defensive Midfield,david-douline_308042_22-23_SwissSuperLeague.png,18,1480,1,0,6.97,18,1,16,3,1,18,0,3,0,11,18,462,79.0,41,59.4,1,14.3,18,3,7,0,0,21,56,31,13,38,18,1,,0,,1,
david-douline/308042,https://www.transfermarkt.com/david-douline/profil/spieler/237843,David Douline,21/22,Super League,Defensive Midfield,david-douline_308042_21-22_SwissSuperLeague.png,28,1896,0,0,6.89,28,0,20,3,1,28,0,10,0,17,28,665,81.6,57,57.0,1,7.7,28,5,6,1,0,19,73,66,8,45,28,0,,0,,0,
david-douline/308042,https://www.transfermarkt.com/david-douline/profil/spieler/237843,David Douline,20/21,Ligue 2,Defensive Midfield,david-douline_308042_20-21_Ligue2.png,31,2624,3,1,7.04,31,3,33,13,2,31,1,12,2,25,31,758,76.0,97,51.9,4,28.6,31,4,8,0,1,35,84,57,9,66,31,3,,1,,4,
david-douline/308042,https://www.transfermarkt.com/david-douline/profil/spieler/237843,David Douline,19/20,Ligue 2,Defensive Midfield,david-douline_308042_19-20_Ligue2.png,25,2223,1,1,6.96,25,1,14,1,2,25,1,6,1,20,25,727,76.7,85,50.0,1,20.0,25,4,6,0,0,23,78,30,12,71,25,1,,1,,2,
david-duris/953583,https://www.transfermarkt.com/david-duris/profil/spieler/497543,David Duris,24/25,Niké Liga,Left Winger,david-duris_953583_24-25_NikLiga.png,32,2428,10,2,7.04,32,10,79,32,8,32,2,29,3,41,32,446,80.7,12,63.2,3,13.6,32,3,3,0,0,17,21,12,2,21,32,10,,2,,12,
david-goldar/546180,https://www.transfermarkt.com/david-goldar/profil/spieler/278357,David Goldar,24/25,Cyprus League,Centre-Back,david-goldar_546180_24-25_CyprusLeaguebyStoiximan.png,29,2380,6,0,7.18,29,6,20,10,2,29,0,8,1,5,29,1237,90.9,61,61.0,3,60.0,29,13,4,0,0,13,6,38,19,110,29,6,3.55,0,0.74,6,4.29
david-goldar/546180,https://www.transfermarkt.com/david-goldar/profil/spieler/278357,David Goldar,23/24,Cyprus League,Centre-Back,david-goldar_546180_23-24_CyprusLeaguebyStoiximan.png,29,2472,3,1,7.10,29,3,29,11,1,29,1,3,0,3,29,1354,91.2,71,58.7,1,33.3,29,8,6,0,0,21,8,58,19,97,29,3,4.21,1,0.07,4,4.28
david-gugganig/791091,https://www.transfermarkt.com/david-gugganig/profil/spieler/223960,David Gugganig,24/25,Bundesliga,Centre-Back,david-gugganig_791091_24-25_AustrianBundesliga.png,24,2009,1,1,6.96,24,1,20,8,1,24,1,11,2,4,24,847,76.4,119,41.5,1,100.0,24,4,4,1,0,30,58,24,21,57,24,1,,1,,2,
david-gugganig/791091,https://www.transfermarkt.com/david-gugganig/profil/spieler/223960,David Gugganig,23/24,Bundesliga,Centre-Back,david-gugganig_791091_23-24_AustrianBundesliga.png,22,1819,0,1,6.86,22,0,15,3,1,22,1,5,2,3,22,661,76.7,99,49.0,0,,22,3,6,1,0,24,29,28,15,47,22,0,,1,,1,
david-gugganig/791091,https://www.transfermarkt.com/david-gugganig/profil/spieler/223960,David Gugganig,20/21,Bundesliga,Centre-Back,david-gugganig_791091_20-21_AustrianBundesliga.png,31,2760,2,1,7.11,31,2,20,4,0,31,1,12,2,14,31,1271,77.3,233,55.1,1,25.0,31,4,8,0,0,27,76,76,21,93,31,2,,1,,3,
david-gugganig/791091,https://www.transfermarkt.com/david-gugganig/profil/spieler/223960,David Gugganig,19/20,Bundesliga,Centre-Back,david-gugganig_791091_19-20_AustrianBundesliga.png,23,1742,0,2,6.68,23,0,12,2,1,23,2,5,1,3,23,557,70.3,142,48.5,0,,23,2,10,1,0,23,41,56,7,23,23,0,,2,,2,
david-hancko/807771,https://www.transfermarkt.com/david-hancko/profil/spieler/404418,David Hancko,24/25,Eredivisie,Centre-Back,david-hancko_807771_24-25_VriendenLoterijEredivisie.png,32,2880,3,1,7.26,32,3,50,16,9,32,1,20,7,12,32,2275,90.4,115,45.1,6,28.6,32,10,5,0,1,5,38,28,19,46,32,3,4.86,1,4.50,4,9.37
david-hancko/807771,https://www.transfermarkt.com/david-hancko/profil/spieler/404418,David Hancko,23/24,Eredivisie,Centre-Back,david-hancko_807771_23-24_VriendenLoterijEredivisie.png,34,3035,5,2,7.51,34,5,67,21,10,34,2,25,8,28,34,2624,89.2,113,41.9,9,25.7,34,16,2,0,0,17,38,29,24,52,34,5,5.60,2,4.30,7,9.90
david-hancko/807771,https://www.transfermarkt.com/david-hancko/profil/spieler/404418,David Hancko,22/23,Eredivisie,Centre-Back,david-hancko_807771_22-23_VriendenLoterijEredivisie.png,31,2749,2,4,7.39,31,2,42,12,4,31,4,19,4,13,31,1952,87.9,153,51.9,2,8.7,31,10,2,0,0,9,71,31,16,37,31,2,,4,,6,
david-herold/997178,https://www.transfermarkt.com/david-herold/profil/spieler/604358,David Herold,24/25,2. Bundesliga,Left-Back,david-herold_997178_24-25_2Bundesliga.png,33,2044,0,1,6.85,33,0,10,3,1,33,1,29,7,18,33,617,76.2,27,34.6,32,20.0,33,2,0,0,0,20,51,14,12,36,33,0,,1,,1,
david-herold/997178,https://www.transfermarkt.com/david-herold/profil/spieler/604358,David Herold,23/24,2. Bundesliga,Left-Back,david-herold_997178_23-24_2Bundesliga.png,23,1100,1,1,6.91,23,1,10,2,0,23,1,11,2,6,23,340,76.9,21,35.0,17,27.0,23,5,0,0,0,7,29,13,4,14,23,1,,1,,2,
david-kiki/798307,https://www.transfermarkt.com/david-kiki/profil/spieler/379870,David Kiki,23/24,SuperLiga,Left-Back,david-kiki_798307_23-24_RomanianSuperLiga.png,25,1861,0,2,6.69,25,0,4,2,0,25,2,17,3,37,25,621,78.1,21,38.9,8,15.1,25,4,2,1,0,20,32,21,3,41,25,0,,2,,2,
david-kiki/798307,https://www.transfermarkt.com/david-kiki/profil/spieler/379870,David Kiki,22/23,SuperLiga,Left-Back,david-kiki_798307_22-23_RomanianSuperLiga.png,38,3024,1,0,6.77,38,1,20,4,0,38,0,19,3,58,38,895,75.6,38,40.9,9,15.0,38,7,7,0,0,31,73,37,13,62,38,1,,0,,1,
david-kiki/798307,https://www.transfermarkt.com/david-kiki/profil/spieler/379870,David Kiki,16/17,Ligue 2,Left-Back,david-kiki_798307_16-17_Ligue2.png,25,2203,0,2,6.75,25,0,11,3,0,25,2,16,1,46,25,582,72.3,40,40.8,15,19.0,25,5,5,0,0,21,34,71,10,48,25,0,,2,,2,
david-kinsombi/254207,https://www.transfermarkt.com/david-kinsombi/profil/spieler/196834,David Kinsombi,21/22,2. Bundesliga,Central Midfield,david-kinsombi_254207_21-22_2Bundesliga.png,25,1085,2,3,6.60,25,2,15,10,2,25,3,15,2,13,25,296,75.7,4,19.0,4,20.0,25,0,1,0,0,9,17,5,1,8,25,2,,3,,5,
david-kinsombi/254207,https://www.transfermarkt.com/david-kinsombi/profil/spieler/196834,David Kinsombi,20/21,2. Bundesliga,Central Midfield,david-kinsombi_254207_20-21_2Bundesliga.png,26,1480,4,4,6.88,26,4,20,9,0,26,4,10,4,18,26,401,77.3,12,41.4,3,23.1,26,2,2,0,0,8,20,12,6,20,26,4,,4,,8,
david-kinsombi/254207,https://www.transfermarkt.com/david-kinsombi/profil/spieler/196834,David Kinsombi,19/20,2. Bundesliga,Central Midfield,david-kinsombi_254207_19-20_2Bundesliga.png,27,1087,5,3,6.76,27,5,27,12,3,27,3,15,5,8,27,295,82.2,7,63.6,2,15.4,27,1,0,0,0,9,9,10,2,12,27,5,,3,,8,
david-kinsombi/254207,https://www.transfermarkt.com/david-kinsombi/profil/spieler/196834,David Kinsombi,16/17,2. Bundesliga,Centre-Back,,18,1559,1,0,6.66,18,1,11,4,3,18,0,2,0,6,18,591,83.1,29,36.7,1,50.0,18,2,3,0,1,11,36,45,4,31,18,1,,0,,1,
david-kinsombi/254207,https://www.transfermarkt.com/david-kinsombi/profil/spieler/196834,David Kinsombi,17/18,2. Bundesliga,Defensive Midfield,david-kinsombi_254207_17-18_2Bundesliga.png,31,2240,5,1,6.77,31,5,24,12,2,31,1,11,1,21,31,681,78.9,24,46.2,0,,31,5,4,1,1,18,63,55,6,54,31,5,,1,,6,
david-kozel/897047,https://www.transfermarkt.com/david-kozel/profil/spieler/580135,David Kozel,23/24,FNL,Central Midfield,david-kozel_897047_23-24_FNL.png,24,1952,6,3,7.44,24,6,50,20,2,24,3,26,1,55,24,425,77.4,29,58.0,12,42.9,24,0,3,0,0,23,4,27,2,20,24,6,4.62,3,2.53,9,7.15
david-kozel/897047,https://www.transfermarkt.com/david-kozel/profil/spieler/580135,David Kozel,22/23,FNL,Central Midfield,david-kozel_897047_22-23_FNL.png,8,677,2,0,7.41,8,2,19,9,3,8,0,9,1,13,8,227,78.3,4,30.8,4,50.0,8,0,1,0,0,5,2,12,0,1,8,2,3.57,0,1.31,2,4.88
david-krcik/1113414,https://www.transfermarkt.com/david-krcik/profil/spieler/671499,David Krcik,22/23,FNL,Centre-Back,david-krcik_1113414_22-23_FNL.png,7,557,0,0,7.21,7,0,3,0,0,7,0,0,0,3,7,257,87.4,42,60.9,0,,7,3,1,0,0,5,3,17,4,9,7,0,0.01,0,0.00,0,0.01
david-kristjan-olafsson/796720,https://www.transfermarkt.com/david-kristjan-olafsson/profil/spieler/313888,David Kristjan Olafsson,24/25,Ekstraklasa,Left Midfield,david-kristjan-olafsson_796720_24-25_Ekstraklasa.png,32,2219,4,3,6.81,32,4,21,5,2,32,3,22,4,4,32,481,72.5,29,32.2,14,18.7,32,3,2,0,0,17,30,13,9,30,32,4,,3,,7,
david-latal/1065521,https://www.transfermarkt.com/david-latal/profil/spieler/812010,David Latal,23/24,FNL,Centre-Forward,david-latal_1065521_23-24_FNL.png,30,1764,6,2,6.76,30,6,43,20,1,30,2,18,1,56,30,227,71.4,7,77.8,5,17.2,30,0,4,1,0,29,4,6,2,30,30,6,4.76,2,2.33,8,7.09
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,24/25,LaLiga,Centre-Back,david-lopez_135116_24-25_LaLiga.png,29,2429,1,1,6.90,29,1,12,3,1,29,1,4,1,6,29,1871,92.3,85,51.5,0,,29,8,4,0,1,13,32,14,12,32,29,1,0.87,1,1.26,2,2.13
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,23/24,LaLiga,Centre-Back,david-lopez_135116_23-24_LaLiga.png,25,1975,3,0,6.94,25,3,16,6,1,25,0,4,0,5,25,1466,92.9,36,46.2,,,25,5,4,0,3,5,33,20,19,33,25,3,2.08,0,0.40,3,2.48
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,22/23,LaLiga,Centre-Back,david-lopez_135116_22-23_LaLiga.png,20,1657,3,1,7.10,20,3,11,8,1,20,1,8,1,6,20,1079,90.1,59,53.2,,,20,1,5,0,1,8,31,14,19,29,20,3,1.54,1,0.46,4,2.00
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,19/20,LaLiga,Centre-Back,david-lopez_135116_19-20_LaLiga.png,32,2462,4,2,6.69,32,4,16,11,1,32,2,14,1,4,32,1106,80.0,92,44.4,4,33.3,32,2,4,1,0,28,38,35,13,79,32,4,,2,,6,
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,18/19,LaLiga,Centre-Back,david-lopez_135116_18-19_LaLiga.png,21,1820,0,0,6.91,21,0,9,2,1,21,0,5,0,6,21,1066,88.3,92,60.9,1,50.0,21,6,4,0,0,12,27,28,12,52,21,0,,0,,0,
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,17/18,LaLiga,Centre-Back,david-lopez_135116_17-18_LaLiga.png,37,3330,1,0,6.94,37,1,14,6,2,37,0,7,1,7,37,1556,81.3,158,44.0,0,,37,12,6,0,0,27,67,68,26,65,37,1,,0,,1,
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,16/17,LaLiga,Centre-Back,david-lopez_135116_16-17_LaLiga.png,36,3240,3,2,7.18,36,3,17,9,0,36,2,13,1,11,36,1362,79.2,149,44.0,1,33.3,36,11,3,0,0,20,92,67,18,71,36,3,,2,,5,
david-lopez/135116,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,19/20,LaLiga,Defensive Midfield,david-lopez_135116_19-20_LaLiga.png,32,2462,4,2,6.69,32,4,16,11,1,32,2,14,1,4,32,1106,80.0,92,44.4,4,33.3,32,2,4,1,0,28,38,35,13,79,32,4,,2,,6,
david-lopez/1513896,https://www.transfermarkt.com/david-lopez/profil/spieler/129444,David Lopez,24/25,LaLiga,Centre-Back,david-lopez_1513896_24-25_LaLiga.png,2,170,0,0,6.90,2,0,,,0,2,0,0,0,0,2,43,82.7,2,20.0,,,2,1,0,0,0,0,3,1,2,2,2,0,,0,0.01,0,0.01
david-ludvicek/1171378,https://www.transfermarkt.com/david-ludvicek/profil/spieler/728583,David Ludvicek,23/24,FNL,Left-Back,david-ludvicek_1171378_23-24_FNL.png,23,1789,0,0,6.87,23,0,10,2,0,23,0,21,1,13,23,465,74.3,40,45.5,14,38.9,23,10,1,0,0,28,3,30,2,20,23,0,0.84,0,1.75,0,2.59
david-luiz/21300,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,David Luiz,15/16,Ligue 1,Centre-Back,david-luiz_21300_15-16_Ligue1.png,25,2088,1,2,7.30,25,1,15,5,0,25,2,9,3,16,25,1726,92.1,81,49.7,2,40.0,25,13,4,0,1,15,29,60,8,29,25,1,,2,,3,
